"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.903739,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.221995,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1965-Q2",2.488095,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.445019,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.392214,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.902206,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.512522,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.140425,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.545947,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.71364,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.094577,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.95619,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.974727,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1968-Q1",2.909618,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1968-Q2",-7.580956,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1968-Q3",11.373243,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.02459,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1969-Q1",0.183745,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1969-Q2",2.453037,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.945384,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.790252,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1970-Q1",1.911374,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.262038,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.377239,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1970-Q4",1.570186,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.129083,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.821987,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.630601,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.856781,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.309796,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1972-Q2",0.384177,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.88796,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.660236,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.992282,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.080382,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.858845,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.278319,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.959287,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.500643,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.943451,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.510183,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.449904,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.25275,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.387352,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.350335,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.467729,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.192261,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.472916,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.24584,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1977-Q1",1.105448,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.434796,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.458443,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.228252,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.389139,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.662617,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1978-Q3",-0.087958,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.851111,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.860055,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.955992,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1979-Q3",1.143099,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.190207,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1980-Q1",1.077341,
"FRA","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.505379,
"FRA","QGDP","TOT","PC_CHGPP","Q","1980-Q3",0.016597,
"FRA","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-0.133448,
"FRA","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.425111,
"FRA","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.542927,
"FRA","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.727537,
"FRA","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.466999,
"FRA","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.881886,
"FRA","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.666631,
"FRA","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.028023,
"FRA","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.599997,
"FRA","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.459497,
"FRA","QGDP","TOT","PC_CHGPP","Q","1983-Q2",-0.01419,
"FRA","QGDP","TOT","PC_CHGPP","Q","1983-Q3",0.165689,
"FRA","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.43199,
"FRA","QGDP","TOT","PC_CHGPP","Q","1984-Q1",0.676531,
"FRA","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.342836,
"FRA","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.498857,
"FRA","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.260794,
"FRA","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.184369,
"FRA","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.701051,
"FRA","QGDP","TOT","PC_CHGPP","Q","1985-Q3",0.650164,
"FRA","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.33552,
"FRA","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.398304,
"FRA","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.078938,
"FRA","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.413065,
"FRA","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.309223,
"FRA","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.177038,
"FRA","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.179611,
"FRA","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.711485,
"FRA","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.720667,
"FRA","QGDP","TOT","PC_CHGPP","Q","1988-Q1",1.123733,
"FRA","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.675001,
"FRA","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.333044,
"FRA","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.061826,
"FRA","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.214202,
"FRA","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.78328,
"FRA","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.200963,
"FRA","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.435408,
"FRA","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.433566,
"FRA","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.599424,
"FRA","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.366159,
"FRA","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.278396,
"FRA","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.192511,
"FRA","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.58833,
"FRA","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.185603,
"FRA","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.450868,
"FRA","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.950837,
"FRA","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.044751,
"FRA","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.075517,
"FRA","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.156414,
"FRA","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.663824,
"FRA","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.068499,
"FRA","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.17166,
"FRA","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.187787,
"FRA","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.72912,
"FRA","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.100461,
"FRA","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.601482,
"FRA","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.867283,
"FRA","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.519068,
"FRA","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.416877,
"FRA","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.180454,
"FRA","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.163179,
"FRA","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.543043,
"FRA","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.310752,
"FRA","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.579508,
"FRA","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.105324,
"FRA","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.346233,
"FRA","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.135752,
"FRA","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.751198,
"FRA","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.097597,
"FRA","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.871287,
"FRA","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.894056,
"FRA","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.723235,
"FRA","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.764753,
"FRA","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.524835,
"FRA","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.826128,
"FRA","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.202034,
"FRA","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.360129,
"FRA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.947089,
"FRA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.939535,
"FRA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.651971,
"FRA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.810285,
"FRA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.54979,
"FRA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.11746,
"FRA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.376078,
"FRA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.030025,
"FRA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.273789,
"FRA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.533681,
"FRA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.358152,
"FRA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.051497,
"FRA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.116284,
"FRA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.216008,
"FRA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.685896,
"FRA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.777458,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.86946,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.654191,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.352547,
"FRA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.74343,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.243878,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.177082,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.494425,
"FRA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.730021,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.817049,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.99913,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.007867,
"FRA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.751729,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.789068,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.749188,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.357967,
"FRA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.225853,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.44954,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.453617,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.326472,
"FRA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.42024,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.641848,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.093549,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.165696,
"FRA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.696867,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.390183,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.518091,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.584662,
"FRA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.704439,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.049555,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.058146,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.227893,
"FRA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.273607,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.086166,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.178415,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.193487,
"FRA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.06305,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.0357,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.684972,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.001314,
"FRA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.463556,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.076965,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.166879,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.476135,
"FRA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.099598,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.455249,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-0.052567,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.425742,
"FRA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.216838,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.647457,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.312264,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.222413,
"FRA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.621629,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.833987,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.6639,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.666842,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.780189,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.241097,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.161515,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.280092,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.50496,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.382599,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.302314,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.265649,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.075108,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.832662,
"GRC","QGDP","TOT","PC_CHGPP","Q","1960-Q2",3.419559,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.324659,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1960-Q4",3.235265,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1961-Q1",3.097725,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1961-Q2",2.990154,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.260398,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1961-Q4",-0.503747,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1962-Q1",-0.505157,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1962-Q2",-0.501022,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.289493,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1962-Q4",3.16425,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1963-Q1",3.049262,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.928359,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.367085,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.796958,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.745429,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.715967,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1964-Q3",2.157618,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1964-Q4",2.592613,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1965-Q1",2.508262,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1965-Q2",2.425116,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.917831,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.396413,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.356956,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.336468,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.342155,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.340769,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.309832,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.284635,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.408851,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.529231,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.496908,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.467886,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.089824,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1968-Q4",2.704476,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.616589,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1969-Q2",2.524347,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.234753,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.933547,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.989273,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1970-Q2",3.689917,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.891984,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1970-Q4",-0.5658,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1971-Q1",2.61749,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.31632,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1971-Q3",4.660787,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1971-Q4",-1.812362,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1972-Q1",5.062806,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.984394,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1972-Q3",-0.622563,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1972-Q4",5.586891,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.356834,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1973-Q2",3.463076,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.593786,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.400259,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-2.01345,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-5.264456,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-6.511366,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1974-Q4",5.234096,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1975-Q1",7.943472,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-1.008966,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1975-Q3",-1.815668,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1975-Q4",4.826949,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1976-Q1",3.279609,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1976-Q2",0.514363,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1976-Q3",-2.487207,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1976-Q4",7.826207,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-0.466492,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1977-Q2",-3.651628,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.360043,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1977-Q4",6.031982,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1978-Q1",3.917934,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1978-Q2",-1.586367,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1978-Q3",-3.179882,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1978-Q4",9.642124,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.419402,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1979-Q2",-0.564571,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-5.363991,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1979-Q4",4.631254,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1980-Q1",3.408557,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-1.914814,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-5.248281,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1980-Q4",3.933986,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1981-Q1",-1.965557,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-2.213852,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1981-Q3",2.85229,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1981-Q4",4.002315,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-1.929876,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-4.11263,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-1.023517,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1982-Q4",2.824432,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1983-Q1",-1.198967,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1983-Q2",-3.124675,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1983-Q3",2.355212,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1983-Q4",3.310114,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1984-Q1",-0.643853,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-2.5887,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1984-Q3",3.03988,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1984-Q4",1.199736,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1985-Q1",-2.684148,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.154857,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1985-Q3",4.801745,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1985-Q4",3.883416,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1986-Q1",-6.376633,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1986-Q2",2.67651,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1986-Q3",-1.460956,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1986-Q4",2.718686,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-4.28634,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1987-Q2",-1.894337,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.298791,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1987-Q4",5.882252,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1988-Q1",2.302851,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-3.711947,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.73964,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.817496,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1989-Q1",3.492845,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1989-Q2",-1.108916,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1989-Q3",-1.37456,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1989-Q4",4.286398,"E"
"GRC","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.943454,"E"
